"","ID","SeriousDlqin2yrs","RevolvingUtilization","No_of_30_59_DPD","DebtRatio","MonthlyIncome","No_Of_OpenCreditLines","No_of_90_DPD","No_of_RealEstateLoans","No_of_60_89_DPD","Gender","age","Martial_Status","NumberOfDependents","Own_House","No_Years_address","percentile_score","Income_segment","Life_Stage_Segment","City","State"
"6396",148574,1,0.373138436,2,0.33000997,7020,21,0,1,0,1,60,"Single",3,0,1,66.4239165716473,"High Value Customers","Pre-retired","Jaipur","Rajasthan"
"6397",3250,1,0.040564773,0,0.291714123,7023,15,0,2,0,0,71,"Married",2,1,3,66.4297425739278,"High Value Customers","Retired","Bangalore","Karnataka"
"6398",110204,1,0,0,0.076824584,7028,9,1,1,0,0,47,"Single",0,0,2,66.4430591505689,"High Value Customers","Pre-retired","Imphal","Manipur"
"6399",76963,1,0.99605367,0,0.24306642,7030,7,0,1,0,1,45,"Single",0,1,2,66.4488851528493,"High Value Customers","Pre-retired","Raipur","Chhattisgarh"
"6400",42140,1,0.944111776,1,0.160528935,7032,3,1,1,1,0,47,"Married",2,1,3,66.4563757272099,"High Value Customers","Pre-retired","Patna","Bihar"
"6401",109694,1,0.9999999,0,0.107477964,7033,2,2,0,0,1,59,"Single",0,0,2,66.469692303851,"High Value Customers","Pre-retired","Bangalore","Karnataka"
"6402",56112,1,0.250903686,0,0.170575693,7034,5,0,1,1,0,44,"Married",1,1,3,66.4730214480113,"High Value Customers","Pre-retired","Bhubaneswar","Odisha(Orissa)"
"6403",95644,1,0.536070308,1,0.269421957,7040,5,5,0,0,1,51,"Single",1,0,1,66.4855057386122,"High Value Customers","Pre-retired","Srinagar","JK"
"6404",54646,1,1.091514143,1,1.044305595,7041,9,4,2,1,0,61,"Single",2,0,2,66.4913317408927,"High Value Customers","Retired","Lucknow","Uttar Pradesh"
"6405",98715,1,0.232057809,1,0.116018177,7041,11,0,0,0,1,51,"Single",1,1,3,66.494660885053,"High Value Customers","Pre-retired","Dehradun","Uttarakhand"
"6406",101873,1,0.741337881,3,0.589703588,7050,11,1,1,0,1,45,"Married",1,0,3,66.5462626195371,"High Value Customers","Pre-retired","Ranchi","Jharkhand"
"6407",28429,1,1.016983017,1,0.358429037,7052,4,0,1,0,0,46,"Married",2,1,2,66.557914624098,"High Value Customers","Pre-retired","Hyderabad","Andhra Pradesh"
"6408",125940,1,1.119601329,0,0.010347271,7054,1,0,0,1,1,45,"Single",1,0,2,66.5687343426189,"High Value Customers","Pre-retired","Bhubaneswar","Odisha(Orissa)"
"6409",146768,1,0.410353255,2,0.401331633,7058,8,0,3,1,0,47,"Single",3,1,1,66.5820509192599,"High Value Customers","Pre-retired","Jammu","JK"
"6410",77225,1,0.409731046,2,0.702308455,7060,15,0,2,0,1,52,"Single",4,1,2,66.5895414936205,"High Value Customers","Pre-retired","Kohima","Nagaland"
"6411",40987,1,0.858792882,0,0.234036528,7062,10,0,0,0,0,44,"Married",0,1,3,66.5970320679811,"High Value Customers","Pre-retired","Hyderabad","Andhra Pradesh"
"6412",35509,1,0.9999999,0,0.067364846,7065,1,0,0,0,0,39,"Single",1,0,1,66.6036903563017,"High Value Customers","Married_with_youndKids","Agartala","Tripura"
"6413",24646,1,0.483711835,1,0.380871534,7067,7,0,2,0,0,42,"Single",1,0,3,66.6178392189828,"High Value Customers","Pre-retired","Aizawl","Mizoram"
"6414",57627,1,0.275322417,0,0.359836181,7080,3,0,1,0,1,54,"Single",0,1,3,66.6686086674268,"High Value Customers","Pre-retired","Shillong","Meghalaya"
"6415",70478,1,0.776415688,1,0.473736233,7081,9,4,3,0,1,46,"Married",4,0,1,66.6727700976272,"High Value Customers","Pre-retired","Panjim","Goa"
"6416",3026,1,0.929868562,3,0.580886505,7083,12,1,2,1,0,46,"Married",1,1,2,66.6844221021881,"High Value Customers","Pre-retired","Aizawl","Mizoram"
"6417",7726,1,0.899431484,0,0.067617165,7083,8,0,1,0,0,61,"Single",0,0,1,66.6977386788291,"High Value Customers","Retired","Lucknow","Uttar Pradesh"
"6418",9856,1,0.674689872,1,0.404997177,7083,8,0,1,0,0,53,"Married",2,0,3,66.7035646811096,"High Value Customers","Pre-retired","Ranchi","Jharkhand"
"6419",12273,1,0.025857734,0,0.605872388,7083,19,0,1,0,1,59,"Married",0,0,2,66.7110552554702,"High Value Customers","Pre-retired","Kohima","Nagaland"
"6420",18080,1,0.562773128,2,0.254517222,7083,5,1,0,1,0,53,"Single",0,1,2,66.7193781158709,"High Value Customers","Pre-retired","Itanagar","Arunachal Pradesh"
"6421",19541,1,0.851423083,1,0.419678148,7083,11,1,1,1,1,49,"Single",0,0,1,66.7227072600311,"High Value Customers","Pre-retired","Kohima","Nagaland"
"6422",24898,1,0.001735243,4,0.901891587,7083,8,1,3,1,0,58,"Single",1,0,3,66.7293655483517,"High Value Customers","Pre-retired","Ranchi","Jharkhand"
"6423",25500,1,0.044146459,0,0.792348955,7083,9,0,3,0,0,43,"Single",0,0,3,66.7301978343917,"High Value Customers","Pre-retired","Aizawl","Mizoram"
"6424",38825,1,0.384274327,2,0.394551101,7083,11,0,2,0,1,38,"Single",2,0,2,66.7568309876738,"High Value Customers","Married_with_youndKids","Hyderabad","Andhra Pradesh"
"6425",57481,1,0.519777932,2,0.665866742,7083,16,0,2,0,0,61,"Single",2,1,1,66.7901224292765,"High Value Customers","Retired","Srinagar","JK"
"6426",69116,1,0.53982006,2,0.301383399,7083,5,1,1,0,0,39,"Single",0,1,1,66.8042712919576,"High Value Customers","Married_with_youndKids","Gandhinagar","Gujarat"
"6427",70025,1,1.088359223,2,0.285573123,7083,5,1,1,1,1,55,"Single",0,0,2,66.809265008198,"High Value Customers","Pre-retired","Bangalore","Karnataka"
"6428",81339,1,0.791695743,1,0.047995483,7083,3,0,0,0,1,60,"Single",0,0,2,66.8317367312798,"High Value Customers","Pre-retired","Jammu","JK"
"6429",88316,1,0,6,0.420948617,7083,5,1,1,1,0,43,"Single",3,0,3,66.8442210218808,"High Value Customers","Pre-retired","Chennai","Tamil Nadu"
"6430",100918,1,0.730531912,0,0.541078487,7083,11,0,1,0,0,57,"Single",3,0,2,66.8683573170427,"High Value Customers","Pre-retired","Jaipur","Rajasthan"
"6431",110282,1,0.594159456,1,1.648362507,7083,19,0,5,0,0,64,"Single",0,0,2,66.885003037844,"High Value Customers","Retired","Dispur","Assam"
"6432",111379,1,0.9999999,0,0.00931677,7083,2,1,0,0,1,42,"Married",0,0,3,66.8866676099242,"High Value Customers","Pre-retired","Bangalore","Karnataka"
"6433",120572,1,0.931098227,2,0.431253529,7083,16,0,1,1,0,35,"Single",4,0,3,66.8991519005252,"High Value Customers","Married_with_youndKids","Panjim","Goa"
"6434",127982,1,0.321768943,1,0.067052513,7083,7,0,0,0,1,49,"Single",0,0,3,66.9133007632063,"High Value Customers","Pre-retired","Srinagar","JK"
"6435",140910,1,0.999759326,1,0.097120271,7083,3,0,0,0,0,25,"Married",0,1,1,66.9266173398474,"High Value Customers","UnMarried_employed","Ranchi","Jharkhand"
"6436",145065,1,0.970553634,1,0.36744777,7083,10,0,1,0,0,41,"Single",0,0,3,66.9316110560878,"High Value Customers","Pre-retired","Srinagar","JK"
"6437",146143,1,0.943599385,1,0.064370412,7083,11,0,0,0,0,54,"Single",0,1,1,66.9332756281679,"High Value Customers","Pre-retired","Hyderabad","Andhra Pradesh"
"6438",46094,1,0.683047168,0,0.530698659,7084,12,0,2,0,1,33,"Single",0,0,3,66.9449276327288,"High Value Customers","Married_with_youndKids","Itanagar","Arunachal Pradesh"
"6439",148331,1,0.137196324,1,0.724629499,7084,10,0,2,0,1,47,"Single",2,1,3,66.9549150652096,"High Value Customers","Pre-retired","Srinagar","JK"
"6440",45809,1,0.921790096,0,1.144146685,7089,14,0,2,0,1,82,"Single",0,0,2,66.9682316418507,"High Value Customers","Retired","Chandigarh","Haryana"
"6441",21957,1,0.071847037,0,0.526968033,7100,24,0,2,0,0,69,"Single",0,1,3,67.023162520495,"High Value Customers","Retired","Bhopal","Madhya Pradesh"
"6442",38955,1,0.9999999,0,0.106323053,7100,6,0,0,0,1,34,"Married",2,0,2,67.034814525056,"High Value Customers","Married_with_youndKids","Chandigarh","Haryana"
"6443",43845,1,0.857142857,0,0.053936065,7100,3,0,0,0,0,32,"Single",2,0,3,67.0423050994166,"High Value Customers","Married_with_youndKids","Gandhinagar","Gujarat"
"6444",47674,1,0.729272561,5,0.376989156,7100,7,0,1,0,0,45,"Single",1,1,1,67.0497956737772,"High Value Customers","Pre-retired","Hyderabad","Andhra Pradesh"
"6445",62429,1,0.9999999,0,0.106182228,7100,1,0,1,0,1,57,"Single",2,0,3,67.060615392298,"High Value Customers","Pre-retired","Gandhinagar","Gujarat"
"6446",63247,1,0.735594269,1,0.347556682,7100,7,1,2,4,0,53,"Married",1,1,3,67.0631122504182,"High Value Customers","Pre-retired","Agartala","Tripura"
"6447",103518,1,0.482473731,2,0.34347275,7100,8,2,1,2,0,52,"Married",1,0,1,67.1005651222212,"High Value Customers","Pre-retired","Hyderabad","Andhra Pradesh"
"6448",107262,1,0.729129805,4,0.572032108,7100,12,0,2,0,0,47,"Single",2,0,1,67.1038942663815,"High Value Customers","Pre-retired","Aizawl","Mizoram"
"6449",126382,1,0.45020701,1,0.872130686,7100,15,0,3,0,0,45,"Single",0,1,2,67.1180431290626,"High Value Customers","Pre-retired","Dispur","Assam"
"6450",129832,1,0.230393952,3,0.765948458,7100,43,0,2,0,0,50,"Single",1,0,1,67.1222045592629,"High Value Customers","Pre-retired","Dispur","Assam"
"6451",140393,1,0.72745825,3,0.778059428,7100,8,0,1,1,1,44,"Single",3,0,3,67.1280305615434,"High Value Customers","Pre-retired","Hyderabad","Andhra Pradesh"
"6452",67909,1,0.9999999,2,0.058418761,7120,0,3,0,0,0,43,"Married",2,1,1,67.1962780168288,"High Value Customers","Pre-retired","Bangalore","Karnataka"
"6453",145431,1,0.876364287,0,0.429594272,7122,7,0,0,0,1,49,"Single",0,0,2,67.2021040191093,"High Value Customers","Pre-retired","Chandigarh","Haryana"
"6454",129498,1,0.860174782,2,0.39433062,7125,8,13,3,0,0,50,"Single",1,1,1,67.2204143119908,"High Value Customers","Pre-retired","Chandigarh","Haryana"
"6455",127298,1,0.154778832,1,0.244503571,7140,7,0,2,0,0,45,"Single",2,0,2,67.2778420487553,"High Value Customers","Pre-retired","Aizawl","Mizoram"
"6456",93840,1,0.982589209,1,0.102854744,7145,4,1,0,2,0,53,"Single",2,0,1,67.2961523416368,"High Value Customers","Pre-retired","Kolkata","West Bengal"
"6457",109722,1,0.360614514,1,0.355334918,7150,18,0,1,0,0,56,"Single",0,1,3,67.3177917786785,"High Value Customers","Pre-retired","Ranchi","Jharkhand"
"6458",144219,1,0.139011729,0,0.161655712,7150,7,0,1,2,1,34,"Single",0,1,3,67.324450066999,"High Value Customers","Married_with_youndKids","Shimla","Himachal Pradesh"
"6459",12391,1,0.957035854,2,0.305136795,7163,6,1,1,1,1,49,"Single",3,0,2,67.3527477923613,"High Value Customers","Pre-retired","Kohima","Nagaland"
"6460",10131,1,0.015321403,2,0.23371006,7166,16,0,2,0,0,37,"Married",0,1,2,67.3685612271225,"High Value Customers","Married_with_youndKids","Jammu","JK"
"6461",15457,1,1.003123048,0,0.284777452,7166,6,1,1,0,1,38,"Single",0,1,3,67.3735549433629,"High Value Customers","Married_with_youndKids","Hyderabad","Andhra Pradesh"
"6462",28663,1,1.021736768,3,0.352867308,7166,13,0,1,1,1,41,"Single",0,1,3,67.3793809456434,"High Value Customers","Pre-retired","Raipur","Chhattisgarh"
"6463",31374,1,0.83978373,0,0.377145249,7166,14,0,1,0,0,52,"Married",0,1,2,67.3843746618838,"High Value Customers","Pre-retired","Itanagar","Arunachal Pradesh"
"6464",48858,1,0.018807495,4,0.310032092,7166,11,0,2,2,0,49,"Single",2,1,3,67.3960266664447,"High Value Customers","Pre-retired","Panjim","Goa"
"6465",53426,1,0.578466889,0,0.762662202,7166,12,0,3,0,0,46,"Married",0,0,1,67.399355810605,"High Value Customers","Pre-retired","Dispur","Assam"
"6466",74734,1,0.838759292,1,0.408678666,7166,5,0,1,0,0,62,"Married",0,0,2,67.4110078151659,"High Value Customers","Retired","Bangalore","Karnataka"
"6467",111353,1,0.418837675,0,0.148318683,7166,8,1,0,0,1,29,"Single",0,0,3,67.4334795382477,"High Value Customers","Married_with_youndKids","Mumbai","Maharashtra"
"6468",117979,1,0.465116279,5,0.245709502,7166,4,1,1,0,0,47,"Single",1,1,3,67.4393055405282,"High Value Customers","Pre-retired","Shillong","Meghalaya"
"6469",119276,1,0.022313078,1,0.256732245,7166,18,0,2,0,0,56,"Single",1,0,1,67.4401378265682,"High Value Customers","Pre-retired","Lucknow","Uttar Pradesh"
"6470",123351,1,0.9999999,2,0.247244314,7166,5,0,1,0,1,47,"Single",0,0,1,67.4418023986484,"High Value Customers","Pre-retired","Chandigarh","Haryana"
"6471",128305,1,0.042165085,2,0.194083996,7166,13,1,0,0,1,64,"Married",2,1,1,67.4442992567686,"High Value Customers","Retired","Jammu","JK"
"6472",26185,1,0.762192246,3,0.521344866,7167,14,0,3,0,0,41,"Single",1,1,3,67.46177726361,"High Value Customers","Pre-retired","Jammu","JK"
"6473",79603,1,0.612599337,0,0.521018931,7183,14,0,3,0,1,51,"Single",2,0,3,67.5233664305749,"High Value Customers","Pre-retired","Panjim","Goa"
"6474",126956,1,0.9,6,0.374443207,7183,9,0,1,0,0,62,"Single",0,0,1,67.525863288695,"High Value Customers","Retired","Chennai","Tamil Nadu"
"6475",75920,1,1.002460781,1,0.142618617,7186,5,5,0,0,0,45,"Single",0,0,1,67.537515293256,"High Value Customers","Pre-retired","Dispur","Assam"
"6476",141076,1,1.058188021,3,0.188689732,7196,7,2,0,2,0,32,"Single",4,1,1,67.5683098767384,"High Value Customers","Married_with_youndKids","Jaipur","Rajasthan"
"6477",28882,1,0.533710245,0,0.560355605,7198,16,1,1,0,0,66,"Married",0,0,3,67.5724713069388,"High Value Customers","Retired","Jaipur","Rajasthan"
"6478",10670,1,0.058415888,0,0.636022775,7200,13,0,1,0,1,38,"Married",2,0,1,67.58745245566,"High Value Customers","Married_with_youndKids","Lucknow","Uttar Pradesh"
"6479",24832,1,0.000810592,1,0.212887099,7200,5,1,1,0,0,71,"Single",0,0,1,67.6107564647818,"High Value Customers","Retired","Bhubaneswar","Odisha(Orissa)"
"6480",33544,1,0.144600554,1,0.161783086,7200,8,0,1,0,0,44,"Married",2,0,3,67.6190793251825,"High Value Customers","Pre-retired","Srinagar","JK"
"6481",33878,1,0.953261685,0,0.137064297,7200,3,0,0,0,0,41,"Single",3,0,1,67.6199116112225,"High Value Customers","Pre-retired","Raipur","Chhattisgarh"
"6482",39646,1,0.108271672,0,0.124704902,7200,11,0,0,0,0,41,"Single",2,1,2,67.6265698995431,"High Value Customers","Pre-retired","Jaipur","Rajasthan"
"6483",60252,1,0.899010492,1,0.429801416,7200,12,0,1,0,0,51,"Single",0,1,1,67.6498739086649,"High Value Customers","Pre-retired","Bhubaneswar","Odisha(Orissa)"
"6484",60784,1,1.000234067,1,0.901263713,7200,12,0,2,0,0,46,"Single",1,0,2,67.650706194705,"High Value Customers","Pre-retired","Hyderabad","Andhra Pradesh"
"6485",61131,1,0.410443155,0,0.19177892,7200,4,9,0,1,1,52,"Married",0,0,2,67.6523707667851,"High Value Customers","Pre-retired","Agartala","Tripura"
"6486",61238,1,0.849236913,2,0.43188446,7200,11,3,2,4,0,44,"Married",0,0,3,67.6532030528252,"High Value Customers","Pre-retired","Ranchi","Jharkhand"
"6487",79436,1,0.725338388,0,0.563393973,7200,12,0,2,0,0,72,"Married",0,1,2,67.6781716340272,"High Value Customers","Retired","Jaipur","Rajasthan"
"6488",85133,1,0.422890049,0,0.090126371,7200,9,0,0,0,1,44,"Single",2,0,2,67.6856622083878,"High Value Customers","Pre-retired","Mumbai","Maharashtra"
"6489",86388,1,1.006119951,2,0.651159561,7200,11,1,3,0,1,32,"Single",0,1,1,67.688159066508,"High Value Customers","Married_with_youndKids","Kolkata","West Bengal"
"6490",97107,1,0.816367265,0,0.277044855,7200,5,0,1,0,0,36,"Single",0,0,1,67.7064693593894,"High Value Customers","Married_with_youndKids","Hyderabad","Andhra Pradesh"
"6491",99301,1,0.205870589,0,0.37980836,7200,14,0,1,0,0,59,"Single",0,0,2,67.7081339314696,"High Value Customers","Pre-retired","Mumbai","Maharashtra"
"6492",102407,1,1.005367252,2,0.576864324,7200,4,0,1,0,1,45,"Single",1,0,2,67.71312764771,"High Value Customers","Pre-retired","Jammu","JK"
"6493",103874,1,0.473301522,0,0.352312179,7200,23,0,1,0,0,59,"Single",0,0,1,67.7164567918702,"High Value Customers","Pre-retired","Panjim","Goa"
"6494",106577,1,0.236167149,0,0.676294959,7200,13,0,3,0,1,31,"Married",0,0,1,67.7214505081106,"High Value Customers","Married_with_youndKids","Gangtok","Sikkim"
"6495",122139,1,1.08062805,1,0.535996671,7208,16,0,2,0,1,48,"Single",1,1,2,67.814666544598,"High Value Customers","Pre-retired","Shimla","Himachal Pradesh"
"6496",71331,1,0.120994617,1,0.296491471,7210,9,0,4,1,0,59,"Single",1,0,3,67.8204925468785,"High Value Customers","Pre-retired","Thiruvananthapuram","Kerala"
"6497",61953,1,0.643734222,0,0.349958437,7217,7,0,2,0,1,51,"Single",4,0,3,67.8396351258,"High Value Customers","Pre-retired","Kohima","Nagaland"
"6498",53369,1,0.570396391,0,0.363623771,7218,19,0,1,0,1,68,"Single",1,0,3,67.8446288420404,"High Value Customers","Retired","Shimla","Himachal Pradesh"
"6499",96197,1,0.962700386,0,0.199446367,7224,6,0,0,0,1,44,"Single",4,0,2,67.8596099907616,"High Value Customers","Pre-retired","Jammu","JK"
"6500",15465,1,0.9999999,1,0.446166621,7225,6,0,0,0,0,32,"Married",1,1,2,67.8612745628418,"High Value Customers","Married_with_youndKids","Shimla","Himachal Pradesh"
"6501",3933,1,0.976047904,2,0.130284609,7237,3,3,1,1,1,50,"Single",1,0,1,67.9053857229653,"High Value Customers","Pre-retired","Panjim","Goa"
"6502",5584,1,0.317477953,2,0.069594035,7241,11,0,0,0,0,45,"Single",0,0,1,67.9228637298067,"High Value Customers","Pre-retired","Hyderabad","Andhra Pradesh"
"6503",132414,1,0.976023976,1,0.036039768,7241,2,1,0,0,0,31,"Married",3,1,2,67.9278574460471,"High Value Customers","Married_with_youndKids","Shimla","Himachal Pradesh"
"6504",15314,1,0.779295208,2,0.188103781,7245,7,1,0,1,0,51,"Single",3,1,1,67.9420063087282,"High Value Customers","Pre-retired","Chennai","Tamil Nadu"
"6505",62116,1,0.549115823,1,0.480540988,7245,16,0,1,0,0,54,"Single",0,0,2,67.9436708808083,"High Value Customers","Pre-retired","Aizawl","Mizoram"
"6506",8267,1,0.49366514,1,0.419942077,7250,10,0,2,0,1,34,"Married",0,0,1,67.9636457457699,"High Value Customers","Married_with_youndKids","Mumbai","Maharashtra"
"6507",16395,1,0.678235034,6,0.506274997,7250,11,0,2,0,1,41,"Single",3,0,3,67.9711363201305,"High Value Customers","Pre-retired","Itanagar","Arunachal Pradesh"
"6508",19071,1,0.9999999,1,0.096814233,7250,2,3,0,0,0,48,"Single",2,1,1,67.9752977503308,"High Value Customers","Pre-retired","Srinagar","JK"
"6509",44231,1,0.97729006,0,0.423527789,7250,5,0,2,0,1,53,"Single",4,0,2,67.9944403292524,"High Value Customers","Pre-retired","Chandigarh","Haryana"
"6510",78894,1,0.049773756,0,0.008136809,7250,6,0,0,0,0,54,"Single",0,1,1,68.0227380546146,"High Value Customers","Pre-retired","Patna","Bihar"
"6511",117982,1,0.003453113,3,0.304647635,7250,7,0,1,1,0,59,"Single",0,0,1,68.052700352057,"High Value Customers","Pre-retired","Bhubaneswar","Odisha(Orissa)"
"6512",125776,1,0.068310128,1,0.94924838,7250,20,0,3,0,0,50,"Married",0,1,3,68.0576940682974,"High Value Customers","Pre-retired","Ranchi","Jharkhand"
"6513",126206,1,0.791151106,0,0.375396497,7250,5,0,2,0,1,31,"Single",0,0,1,68.0585263543375,"High Value Customers","Married_with_youndKids","Jammu","JK"
"6514",130381,1,0.905167877,2,0.450144808,7250,7,0,2,0,0,74,"Single",0,0,2,68.0626877845378,"High Value Customers","Retired","Kohima","Nagaland"
"6515",133579,1,1.112706781,1,0.219969659,7250,5,0,2,0,0,51,"Single",0,0,3,68.0660169286981,"High Value Customers","Pre-retired","Gangtok","Sikkim"
"6516",139020,1,0.955780416,1,0.193214729,7250,16,0,0,0,0,50,"Married",0,1,3,68.0701783588984,"High Value Customers","Pre-retired","Chandigarh","Haryana"
"6517",139425,1,1.244339731,0,0.672734795,7250,15,0,4,0,1,38,"Single",2,0,2,68.0718429309785,"High Value Customers","Married_with_youndKids","Dehradun","Uttarakhand"
"6518",28800,1,0.144257395,0,0.337832255,7260,13,0,2,0,0,31,"Married",2,0,3,68.1059666586212,"High Value Customers","Married_with_youndKids","Patna","Bihar"
"6519",104548,1,0.804398534,0,0.292165772,7262,7,1,1,0,0,65,"Single",0,0,2,68.1217800933825,"High Value Customers","Retired","Aizawl","Mizoram"
"6520",115160,1,1.16429776,4,0.166001925,7270,14,0,0,2,0,40,"Single",0,0,2,68.1475809606245,"High Value Customers","Married_with_youndKids","Raipur","Chhattisgarh"
"6521",104004,1,0.617409205,1,0.218882942,7286,9,0,0,0,1,69,"Single",1,0,1,68.1991826951086,"High Value Customers","Retired","Lucknow","Uttar Pradesh"
"6522",25646,1,0.532715667,1,0.373851008,7288,8,0,1,0,1,61,"Single",0,0,1,68.2050086973891,"High Value Customers","Retired","Gandhinagar","Gujarat"
"6523",43887,1,0.9999999,2,0.188844731,7296,8,5,0,3,0,50,"Single",1,0,1,68.240796997112,"High Value Customers","Pre-retired","Dispur","Assam"
"6524",5614,1,0.9999999,0,0.022325709,7300,2,1,0,0,0,47,"Married",1,1,2,68.254113573753,"High Value Customers","Pre-retired","Itanagar","Arunachal Pradesh"
"6525",22734,1,0.091958002,3,0.328722093,7300,10,2,1,1,0,88,"Single",0,0,1,68.2682624364342,"High Value Customers","Retired","Srinagar","JK"
"6526",28785,1,0.289893874,0,0.468839885,7300,6,0,1,0,1,41,"Single",3,0,2,68.2732561526745,"High Value Customers","Pre-retired","Shillong","Meghalaya"
"6527",44887,1,0.073449802,1,0.127790714,7300,32,0,1,0,1,71,"Single",0,0,2,68.2882373013958,"High Value Customers","Retired","Kohima","Nagaland"
"6528",46146,1,0.9999999,0,0.00945076,7300,0,5,0,0,0,44,"Married",2,0,2,68.2890695874358,"High Value Customers","Pre-retired","Chandigarh","Haryana"
